id,run_id,window_start,window_end,source,check_name,status,total_rows,failed_rows,details_json,created_ts
790,75b41300-c2d2-4a6e-8b01-065b1f058655,2026-03-11 14:42:27.804364+00:00,2026-03-11 14:47:27.804364+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:47:27.825054+00:00
791,75b41300-c2d2-4a6e-8b01-065b1f058655,2026-03-11 14:42:27.804364+00:00,2026-03-11 14:47:27.804364+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:47:27.825054+00:00
792,75b41300-c2d2-4a6e-8b01-065b1f058655,2026-03-11 14:42:27.804364+00:00,2026-03-11 14:47:27.804364+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:47:27.825054+00:00
795,41c15011-6d0c-4dd3-b9bd-85735bab3917,2026-03-11 14:42:42.992403+00:00,2026-03-11 14:47:42.992403+00:00,stock,late_events_over_30s_rate,PASS,1491,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07159}",2026-03-11 14:47:43.010937+00:00
796,41c15011-6d0c-4dd3-b9bd-85735bab3917,2026-03-11 14:42:42.992403+00:00,2026-03-11 14:47:42.992403+00:00,stock,stock_price_range,PASS,1491,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:47:43.010937+00:00
797,41c15011-6d0c-4dd3-b9bd-85735bab3917,2026-03-11 14:42:42.992403+00:00,2026-03-11 14:47:42.992403+00:00,stock,unique_key_count_sanity,PASS,1491,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:47:43.010937+00:00
798,41c15011-6d0c-4dd3-b9bd-85735bab3917,2026-03-11 14:42:42.992403+00:00,2026-03-11 14:47:42.992403+00:00,stock,dq_overall_summary,PASS,1491,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:47:43.010937+00:00
799,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:47:43.052090+00:00
800,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-11 14:47:43.052090+00:00
801,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.03032}",2026-03-11 14:47:43.052090+00:00
802,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:47:43.052090+00:00
803,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:47:43.052090+00:00
804,c049d5eb-64f6-4f49-8534-eb6c2d42ec19,2026-03-11 14:42:43.035089+00:00,2026-03-11 14:47:43.035089+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:47:43.052090+00:00
805,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,required_fields_not_null,PASS,1492,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:47:58.157833+00:00
806,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,duplicate_event_id_rate,PASS,1492,0,{'duplicate_rate': 0.0},2026-03-11 14:47:58.157833+00:00
807,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,late_events_over_30s_rate,PASS,1492,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07152455}",2026-03-11 14:47:58.157833+00:00
808,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,stock_price_range,PASS,1492,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:47:58.157833+00:00
809,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,unique_key_count_sanity,PASS,1492,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:47:58.157833+00:00
810,78db66af-885c-476a-9a8c-db7b5d6feca1,2026-03-11 14:42:58.143896+00:00,2026-03-11 14:47:58.143896+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:47:58.157833+00:00
811,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:47:58.181077+00:00
812,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-11 14:47:58.181077+00:00
813,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.030130199999999996}",2026-03-11 14:47:58.181077+00:00
814,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:47:58.181077+00:00
815,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:47:58.181077+00:00
816,283ef844-0d33-44fb-b211-578277e34e2c,2026-03-11 14:42:58.167777+00:00,2026-03-11 14:47:58.167777+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:47:58.181077+00:00
817,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,required_fields_not_null,PASS,1491,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:13.305794+00:00
818,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,duplicate_event_id_rate,PASS,1491,0,{'duplicate_rate': 0.0},2026-03-11 14:48:13.305794+00:00
819,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,late_events_over_30s_rate,PASS,1491,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07156}",2026-03-11 14:48:13.305794+00:00
820,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,stock_price_range,PASS,1491,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:48:13.305794+00:00
821,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,unique_key_count_sanity,PASS,1491,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:48:13.305794+00:00
822,e38f024a-1457-428e-abf9-0c52c971c71e,2026-03-11 14:43:13.289482+00:00,2026-03-11 14:48:13.289482+00:00,stock,dq_overall_summary,PASS,1491,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:13.305794+00:00
823,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:13.339937+00:00
824,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-11 14:48:13.339937+00:00
825,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.029951}",2026-03-11 14:48:13.339937+00:00
826,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:48:13.339937+00:00
827,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:48:13.339937+00:00
828,72631fa6-8388-4165-bdcf-81485352df61,2026-03-11 14:43:13.324784+00:00,2026-03-11 14:48:13.324784+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:13.339937+00:00
829,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,required_fields_not_null,PASS,1492,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:28.457301+00:00
830,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,duplicate_event_id_rate,PASS,1492,0,{'duplicate_rate': 0.0},2026-03-11 14:48:28.457301+00:00
831,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,late_events_over_30s_rate,PASS,1492,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07128285}",2026-03-11 14:48:28.457301+00:00
832,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,stock_price_range,PASS,1492,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:48:28.457301+00:00
833,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,unique_key_count_sanity,PASS,1492,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:48:28.457301+00:00
834,8d9d9e74-ada0-404e-9004-e44894a8cde6,2026-03-11 14:43:28.438587+00:00,2026-03-11 14:48:28.438587+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:28.457301+00:00
835,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,required_fields_not_null,PASS,996,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:28.499974+00:00
836,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,duplicate_event_id_rate,PASS,996,0,{'duplicate_rate': 0.0},2026-03-11 14:48:28.499974+00:00
837,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,late_events_over_30s_rate,PASS,996,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.02992975}",2026-03-11 14:48:28.499974+00:00
838,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,social_mentions_range,PASS,996,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:48:28.499974+00:00
839,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,unique_key_count_sanity,PASS,996,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:48:28.499974+00:00
840,7fc057ab-1a5c-4baa-a9a0-c0107aeb3236,2026-03-11 14:43:28.476841+00:00,2026-03-11 14:48:28.476841+00:00,social,dq_overall_summary,PASS,996,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:28.499974+00:00
841,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,required_fields_not_null,PASS,1492,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:43.604008+00:00
842,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,duplicate_event_id_rate,PASS,1492,0,{'duplicate_rate': 0.0},2026-03-11 14:48:43.604008+00:00
843,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,late_events_over_30s_rate,PASS,1492,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07117845}",2026-03-11 14:48:43.604008+00:00
844,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,stock_price_range,PASS,1492,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:48:43.604008+00:00
845,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,unique_key_count_sanity,PASS,1492,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:48:43.604008+00:00
846,104387ce-2fdc-4ac1-8aac-1c801e57f951,2026-03-11 14:43:43.589294+00:00,2026-03-11 14:48:43.589294+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:43.604008+00:00
847,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:43.632916+00:00
848,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-11 14:48:43.632916+00:00
849,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.029871399999999996}",2026-03-11 14:48:43.632916+00:00
850,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:48:43.632916+00:00
851,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:48:43.632916+00:00
852,4a965524-8455-433e-b9ce-00a3fecdcd27,2026-03-11 14:43:43.620169+00:00,2026-03-11 14:48:43.620169+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:43.632916+00:00
853,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:58.777318+00:00
854,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-11 14:48:58.777318+00:00
855,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.0710888}",2026-03-11 14:48:58.777318+00:00
856,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:48:58.777318+00:00
857,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:48:58.777318+00:00
889,9863c08b-2412-44fc-93a9-d53fd7c489a5,2026-03-11 14:44:44.167862+00:00,2026-03-11 14:49:44.167862+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:49:44.184340+00:00
858,d17000d8-218f-4777-90ba-8cb02b3ef9b6,2026-03-11 14:43:58.763248+00:00,2026-03-11 14:48:58.763248+00:00,stock,dq_overall_summary,PASS,1493,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:58.777318+00:00
859,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:48:58.808824+00:00
860,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-11 14:48:58.808824+00:00
861,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.029713199999999995}",2026-03-11 14:48:58.808824+00:00
862,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:48:58.808824+00:00
863,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:48:58.808824+00:00
864,cb57d7ce-5964-431b-848b-3f9b0e9022bb,2026-03-11 14:43:58.796628+00:00,2026-03-11 14:48:58.796628+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:48:58.808824+00:00
865,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,required_fields_not_null,PASS,1492,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:49:13.932223+00:00
866,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,duplicate_event_id_rate,PASS,1492,0,{'duplicate_rate': 0.0},2026-03-11 14:49:13.932223+00:00
867,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,late_events_over_30s_rate,PASS,1492,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07108}",2026-03-11 14:49:13.932223+00:00
868,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,stock_price_range,PASS,1492,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:49:13.932223+00:00
869,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,unique_key_count_sanity,PASS,1492,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:49:13.932223+00:00
870,53d9115b-56ab-47a3-b935-19c7ca7b8ead,2026-03-11 14:44:13.923564+00:00,2026-03-11 14:49:13.923564+00:00,stock,dq_overall_summary,PASS,1492,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:49:13.932223+00:00
871,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,required_fields_not_null,PASS,997,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:49:13.953973+00:00
872,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,duplicate_event_id_rate,PASS,997,0,{'duplicate_rate': 0.0},2026-03-11 14:49:13.953973+00:00
873,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,late_events_over_30s_rate,PASS,997,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.029565999999999995}",2026-03-11 14:49:13.953973+00:00
874,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,social_mentions_range,PASS,997,0,"{'bad_rate': 0.0, 'max_allowed': 100000, 'min_allowed': 0}",2026-03-11 14:49:13.953973+00:00
875,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,unique_key_count_sanity,PASS,997,0,"{'warn_if_gt': 200, 'unique_keys': 10}",2026-03-11 14:49:13.953973+00:00
876,1569c911-a1dd-4dea-a20f-de0242de2757,2026-03-11 14:44:13.943477+00:00,2026-03-11 14:49:13.943477+00:00,social,dq_overall_summary,PASS,997,0,"{'fail': 0, 'note': 'Roll-up score across DQ checks for last 5 minutes', 'pass': 5, 'warn': 0, 'overall_score_0_1': 1.0, 'overall_score_0_100': 100}",2026-03-11 14:49:13.953973+00:00
877,639d5462-0dc4-44a8-ad9b-6e96a0c6cb6e,2026-03-11 14:44:29.047423+00:00,2026-03-11 14:49:29.047423+00:00,stock,required_fields_not_null,PASS,1493,0,"{'missing_rate': 0.0, 'required_cols': ['event_id', 'event_ts', 'key', 'value']}",2026-03-11 14:49:29.058801+00:00
878,639d5462-0dc4-44a8-ad9b-6e96a0c6cb6e,2026-03-11 14:44:29.047423+00:00,2026-03-11 14:49:29.047423+00:00,stock,duplicate_event_id_rate,PASS,1493,0,{'duplicate_rate': 0.0},2026-03-11 14:49:29.058801+00:00
879,639d5462-0dc4-44a8-ad9b-6e96a0c6cb6e,2026-03-11 14:44:29.047423+00:00,2026-03-11 14:49:29.047423+00:00,stock,late_events_over_30s_rate,PASS,1493,0,"{'late_rate': 0.0, 'threshold_seconds': 30, 'lateness_p95_seconds': 0.07106799999999999}",2026-03-11 14:49:29.058801+00:00
880,639d5462-0dc4-44a8-ad9b-6e96a0c6cb6e,2026-03-11 14:44:29.047423+00:00,2026-03-11 14:49:29.047423+00:00,stock,stock_price_range,PASS,1493,0,"{'bad_rate': 0.0, 'max_allowed': 5000, 'min_allowed': 0}",2026-03-11 14:49:29.058801+00:00
881,639d5462-0dc4-44a8-ad9b-6e96a0c6cb6e,2026-03-11 14:44:29.047423+00:00,2026-03-11 14:49:29.047423+00:00,stock,unique_key_count_sanity,PASS,1493,0,"{'warn_if_gt': 200, 'unique_keys': 6}",2026-03-11 14:49:29.058801+00:00
