window_start,source,key,stream_count,batch_count,count_diff,count_diff_pct,stream_avg,batch_avg,avg_diff,avg_diff_pct,stream_min,batch_min,min_diff,stream_max,batch_max,max_diff,status,compared_ts,root_cause_tags,details_json
2026-03-11 14:54:00+00:00,social,Startups,19,19.0,0,0.0,405.57894736842104,405.57894736842104,0.0,0.0,77.0,77.0,0.0,4110.0,4110.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:57:00+00:00,social,Elections,16,16.0,0,0.0,212.375,212.375,0.0,0.0,88.0,88.0,0.0,313.0,313.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:57:00+00:00,social,Climate,27,27.0,0,0.0,382.85185185185185,382.85185185185185,0.0,0.0,71.0,71.0,0.0,2970.0,2970.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:06:00+00:00,stock,AMZN,45,45.0,0,0.0,175.02977777777775,175.02977777777775,0.0,0.0,173.4,173.4,0.0,176.32,176.32,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.251104+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:01:00+00:00,social,Bollywood,5,5.0,0,0.0,198.8,198.8,0.0,0.0,114.0,114.0,0.0,332.0,332.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:04:00+00:00,social,Climate,20,20.0,0,0.0,365.65,365.65,0.0,0.0,7.0,7.0,0.0,3810.0,3810.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:02:00+00:00,stock,AMZN,38,38.0,0,0.0,175.06210526315792,175.06210526315792,0.0,0.0,173.2,173.2,0.0,176.33,176.33,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.251104+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:49:00+00:00,social,Elections,22,22.0,0,0.0,203.5,203.5,0.0,0.0,47.0,47.0,0.0,366.0,366.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,social,Climate,22,22.0,0,0.0,293.6818181818182,293.6818181818182,0.0,0.0,150.0,150.0,0.0,1065.0,1065.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:43:00+00:00,social,Cricket,23,23.0,0,0.0,211.2173913043478,211.2173913043478,0.0,0.0,15.0,15.0,0.0,388.0,388.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:04:00+00:00,stock,AMZN,49,49.0,0,0.0,174.96367346938771,174.96367346938771,0.0,0.0,173.32,173.32,0.0,176.34,176.34,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.251104+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:04:00+00:00,stock,TSLA,54,54.0,0,0.0,209.91740740740738,209.91740740740738,0.0,0.0,207.48,207.48,0.0,211.66,211.66,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.251104+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:04:00+00:00,social,Bollywood,19,19.0,0,0.0,355.2105263157895,355.2105263157895,0.0,0.0,51.0,51.0,0.0,3240.0,3240.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:04:00+00:00,social,Cricket,11,11.0,0,0.0,202.1818181818182,202.1818181818182,0.0,0.0,107.0,107.0,0.0,341.0,341.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:47:00+00:00,stock,AMZN,55,55.0,0,0.0,173.71363636363637,173.71363636363637,0.0,0.0,105.3,105.3,0.0,176.28,176.28,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:43:00+00:00,stock,AMZN,51,51.0,0,0.0,175.14803921568623,175.14803921568623,0.0,0.0,173.96,173.96,0.0,176.7,176.7,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,social,Elections,22,22.0,0,0.0,192.1818181818182,192.1818181818182,0.0,0.0,9.0,9.0,0.0,346.0,346.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:46:00+00:00,social,Cricket,18,18.0,0,0.0,165.55555555555554,165.55555555555554,0.0,0.0,22.0,22.0,0.0,286.0,286.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:57:00+00:00,social,Gaming,18,18.0,0,0.0,221.38888888888889,221.38888888888889,0.0,0.0,39.0,39.0,0.0,416.0,416.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:58:00+00:00,stock,AAPL,54,54.0,0,0.0,184.87777777777774,184.87777777777774,0.0,0.0,183.05,183.05,0.0,186.72,186.72,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:56:00+00:00,stock,TSLA,46,46.0,0,0.0,209.97934782608698,209.97934782608698,0.0,0.0,208.47,208.47,0.0,211.57,211.57,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:51:00+00:00,social,Bollywood,24,24.0,0,0.0,203.08333333333334,203.08333333333334,0.0,0.0,113.0,113.0,0.0,324.0,324.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:47:00+00:00,social,Climate,17,17.0,0,0.0,188.58823529411765,188.58823529411765,0.0,0.0,42.0,42.0,0.0,326.0,326.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:55:00+00:00,social,Cricket,14,14.0,0,0.0,167.78571428571428,167.78571428571428,0.0,0.0,92.0,92.0,0.0,259.0,259.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:07:00+00:00,social,Space,17,17.0,0,0.0,172.35294117647058,172.35294117647058,0.0,0.0,74.0,74.0,0.0,251.0,251.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,['near_real_time_window'],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:07:00+00:00,stock,NVDA,47,47.0,0,0.0,720.6808510638298,720.6808510638298,0.0,0.0,712.84,712.84,0.0,727.25,727.25,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,['near_real_time_window'],"{'dq_last_ts': '2026-02-28T14:08:46.251104+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-02-28 14:06:00+00:00,social,Startups,18,18.0,0,0.0,213.61111111111111,213.61111111111111,0.0,0.0,103.0,103.0,0.0,397.0,397.0,0.0,MATCH,2026-02-28 14:08:49.643711+00:00,[],"{'dq_last_ts': '2026-02-28T14:08:46.288926+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:36:00+00:00,social,Crypto,5,5.0,0,0.0,224.4,224.4,0.0,0.0,163.0,163.0,0.0,303.0,303.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,social,Gaming,17,17.0,0,0.0,362.94117647058823,362.94117647058823,0.0,0.0,125.0,125.0,0.0,2610.0,2610.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:49:00+00:00,stock,AAPL,49,49.0,0,0.0,185.18693877551016,185.18693877551016,0.0,0.0,183.21,183.21,0.0,186.34,186.34,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:50:00+00:00,social,Crypto,20,20.0,0,0.0,225.95,225.95,0.0,0.0,40.0,40.0,0.0,349.0,349.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:50:00+00:00,stock,GOOGL,60,60.0,0,0.0,150.00166666666667,150.00166666666667,0.0,0.0,149.03,149.03,0.0,151.06,151.06,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:43:00+00:00,stock,TSLA,59,59.0,0,0.0,209.98932203389825,209.98932203389825,0.0,0.0,207.78,207.78,0.0,212.31,212.31,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:36:00+00:00,social,Cricket,2,2.0,0,0.0,210.0,210.0,0.0,0.0,110.0,110.0,0.0,310.0,310.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:51:00+00:00,social,Gaming,18,18.0,0,0.0,188.05555555555554,188.05555555555554,0.0,0.0,31.0,31.0,0.0,271.0,271.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:57:00+00:00,stock,AAPL,41,41.0,0,0.0,185.28804878048788,185.28804878048788,0.0,0.0,183.48,183.48,0.0,187.12,187.12,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:39:00+00:00,social,AI,15,15.0,0,0.0,193.4,193.4,0.0,0.0,84.0,84.0,0.0,330.0,330.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-12 13:36:00+00:00,social,Elections,2,20.0,-18,-90.0,194.0,278.2,-84.19999999999999,-30.26599568655643,180.0,87.0,93.0,208.0,1980.0,-1772.0,FAIL,2026-03-12 15:41:29.256403+00:00,[],"{'dq_last_ts': '2026-03-12T15:41:21.535941+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-12 15:36:00+00:00,social,AI,19,19.0,0,0.0,168.05263157894737,168.05263157894737,0.0,0.0,35.0,35.0,0.0,296.0,296.0,0.0,MATCH,2026-03-12 15:41:29.256403+00:00,[],"{'dq_last_ts': '2026-03-12T15:41:21.535941+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:49:00+00:00,social,Bollywood,19,19.0,0,0.0,198.6315789473684,198.6315789473684,0.0,0.0,0.0,0.0,0.0,380.0,380.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-12 13:41:00+00:00,stock,MSFT,28,53.0,-25,-47.16981132075472,410.1875,407.04226415094337,3.1452358490566326,0.7727049808002949,406.11,246.23,159.88000000000002,413.68,413.68,0.0,FAIL,2026-03-12 15:41:29.256403+00:00,[],"{'dq_last_ts': '2026-03-12T15:41:21.517262+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,social,Gaming,27,27.0,0,0.0,187.77777777777777,187.77777777777777,0.0,0.0,41.0,41.0,0.0,372.0,372.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,stock,NVDA,45,45.0,0,0.0,713.3657777777778,713.3657777777778,0.0,0.0,431.59,431.59,0.0,728.4,728.4,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:48:00+00:00,stock,AAPL,47,47.0,0,0.0,183.12723404255323,183.12723404255323,0.0,0.0,110.85,110.85,0.0,186.77,186.77,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:43:00+00:00,social,Startups,19,19.0,0,0.0,196.57894736842104,196.57894736842104,0.0,0.0,34.0,34.0,0.0,415.0,415.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,social,AI,18,18.0,0,0.0,202.94444444444446,202.94444444444446,0.0,0.0,100.0,100.0,0.0,364.0,364.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,social,Cricket,16,16.0,0,0.0,207.9375,207.9375,0.0,0.0,18.0,18.0,0.0,345.0,345.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:48:00+00:00,stock,NVDA,52,52.0,0,0.0,720.1503846153846,720.1503846153846,0.0,0.0,712.1,712.1,0.0,727.79,727.79,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:42:00+00:00,stock,AAPL,46,46.0,0,0.0,183.2154347826087,183.2154347826087,0.0,0.0,110.95,110.95,0.0,186.43,186.43,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,stock,TSLA,53,53.0,0,0.0,209.98792452830193,209.98792452830193,0.0,0.0,208.06,208.06,0.0,211.86,211.86,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:38:00+00:00,stock,MSFT,52,52.0,0,0.0,409.7940384615385,409.7940384615385,0.0,0.0,405.71,405.71,0.0,413.6,413.6,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:39:00+00:00,social,Elections,21,21.0,0,0.0,213.8095238095238,213.8095238095238,0.0,0.0,70.0,70.0,0.0,363.0,363.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:49:00+00:00,social,Climate,20,20.0,0,0.0,450.95,450.95,0.0,0.0,77.0,77.0,0.0,4365.0,4365.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-12 15:38:00+00:00,social,Crypto,25,25.0,0,0.0,274.92,274.92,0.0,0.0,40.0,40.0,0.0,1380.0,1380.0,0.0,MATCH,2026-03-12 15:41:29.256403+00:00,[],"{'dq_last_ts': '2026-03-12T15:41:21.535941+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:41:00+00:00,social,Space,15,15.0,0,0.0,211.53333333333333,211.53333333333333,0.0,0.0,65.0,65.0,0.0,301.0,301.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,social,Cricket,14,14.0,0,0.0,236.85714285714286,236.85714285714286,0.0,0.0,109.0,109.0,0.0,337.0,337.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,stock,MSFT,37,37.0,0,0.0,409.7810810810811,409.7810810810811,0.0,0.0,407.38,407.38,0.0,413.96,413.96,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:36:00+00:00,stock,MSFT,38,38.0,0,0.0,409.90315789473686,409.90315789473686,0.0,0.0,406.66,406.66,0.0,412.92,412.92,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:36:00+00:00,stock,TSLA,24,24.0,0,0.0,209.82541666666668,209.82541666666668,0.0,0.0,208.24,208.24,0.0,211.39,211.39,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:41:00+00:00,stock,MSFT,55,55.0,0,0.0,409.86745454545445,409.86745454545445,0.0,0.0,406.67,406.67,0.0,414.07,414.07,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:41:00+00:00,social,Startups,21,21.0,0,0.0,418.7142857142857,418.7142857142857,0.0,0.0,24.0,24.0,0.0,4545.0,4545.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:36:00+00:00,social,Elections,3,3.0,0,0.0,219.0,219.0,0.0,0.0,113.0,113.0,0.0,302.0,302.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:40:00+00:00,social,Crypto,18,18.0,0,0.0,413.27777777777777,413.27777777777777,0.0,0.0,53.0,53.0,0.0,3690.0,3690.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:38:00+00:00,social,Space,18,18.0,0,0.0,227.44444444444446,227.44444444444446,0.0,0.0,83.0,83.0,0.0,392.0,392.0,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.090995+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
2026-03-11 14:39:00+00:00,stock,TSLA,62,62.0,0,0.0,210.07661290322577,210.07661290322577,0.0,0.0,208.45,208.45,0.0,212.35,212.35,0.0,MATCH,2026-03-11 15:00:19.886724+00:00,[],"{'dq_last_ts': '2026-03-11T15:00:06.058454+00:00', 'thresholds': {'fail_pct': 5.0, 'warn_pct': 1.0}, 'dq_dup_status': 'PASS', 'dq_late_status': 'PASS'}"
