id,alert_id,source,key,event_id,event_ts,window_start,window_end,metric_name,actual_value,expected_value,score,anomaly_type,details_json,created_ts,method,model_version,severity_score
101,5a060f99-46d0-4f17-8287-b0c379581e74,stock,AAPL,cefdb6af-3338-46c5-8ca9-ca4beda86f86,2026-03-11 14:59:11.821790+00:00,2026-03-11 14:54:11.821790+00:00,2026-03-11 14:59:11.821790+00:00,price,110.2,177.655,0.04434895795416938,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -74.61999999999999, 'z_approx': -2.8442692081922556, 'roll_std_10': 23.716109503879437}, 'threshold_value': 0.026709395069142522, 'threshold_percentile': 98}",2026-03-11 14:59:22.314157+00:00,IFOR,v2,
102,de7bc003-5bf9-4619-a854-bad8ca74fe95,stock,MSFT,cc23c7df-acda-41d1-822d-9f7ff6234eff,2026-03-11 14:59:11.420619+00:00,2026-03-11 14:54:11.420619+00:00,2026-03-11 14:59:11.420619+00:00,price,412.17,409.468,-0.265812771695114,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 5.060000000000002, 'z_approx': 1.2542584825054326, 'roll_std_10': 2.1542608941361454}, 'threshold_value': -0.27354808206305, 'threshold_percentile': 98}",2026-03-11 14:59:22.314157+00:00,IFOR,v2,
103,666cffc5-a88f-4a35-8229-6c43d92d3a0a,social,Startups,a0910d80-242c-4885-a93f-250d0c7b8d45,2026-03-11 14:59:09.524313+00:00,2026-03-11 14:54:09.524313+00:00,2026-03-11 14:59:09.524313+00:00,mentions,36.0,171.5,-0.11929082311969141,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -307.0, 'z_approx': -1.5023184453818206, 'roll_std_10': 90.19392687118483}, 'threshold_value': -0.14192952938957493, 'threshold_percentile': 98}",2026-03-11 14:59:30.943116+00:00,IFOR,v2,
104,b7ad3d3f-2550-4488-9d46-6ed084694d36,social,Crypto,5a3618ac-a462-4601-a047-a1fda1daa07d,2026-03-11 14:59:00.503723+00:00,2026-03-11 14:54:00.503723+00:00,2026-03-11 14:59:00.503723+00:00,mentions,335.0,236.3,-0.2380826924920858,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 236.0, 'z_approx': 1.563625193366904, 'roll_std_10': 63.12254395663224}, 'threshold_value': -0.23948737993178185, 'threshold_percentile': 98}",2026-03-11 14:59:30.943116+00:00,IFOR,v2,
105,e88891bb-3af4-458c-a941-3d6af6afa63a,stock,AMZN,0deaa873-1e7e-42b7-b269-bcab3d9713ec,2026-03-11 14:59:32.145703+00:00,2026-03-11 14:54:32.145703+00:00,2026-03-11 14:59:32.145703+00:00,price,176.46,175.054,-0.23457905157667636,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 1.5400000000000205, 'z_approx': 2.2367799268381043, 'roll_std_10': 0.6285821788411331}, 'threshold_value': -0.24505101174016963, 'threshold_percentile': 98}",2026-03-11 14:59:50.680126+00:00,IFOR,v2,
106,d9ee41c2-0c14-4a3f-8ff4-89265e7bd224,stock,NVDA,7135f557-9757-4437-8dd1-47fdf3d67997,2026-03-11 14:59:25.922392+00:00,2026-03-11 14:54:25.922392+00:00,2026-03-11 14:59:25.922392+00:00,price,716.38,721.3979999999999,-0.18571805040495948,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -9.029999999999973, 'z_approx': -1.8396006954664152, 'roll_std_10': 2.727765874608807}, 'threshold_value': -0.20832868365397567, 'threshold_percentile': 98}",2026-03-11 14:59:50.680126+00:00,IFOR,v2,
107,a2d3ba45-4d36-4f62-b147-e9f7ad575a4c,social,Python,d6d0ed5a-2efc-4cba-95ca-c90f27cab055,2026-03-11 14:59:42.637224+00:00,2026-03-11 14:54:42.637224+00:00,2026-03-11 14:59:42.637224+00:00,mentions,3585.0,806.1,0.16988238375362807,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 3403.0, 'z_approx': 2.147392614976081, 'roll_std_10': 1294.0810081117622}, 'threshold_value': 0.1655578995463216, 'threshold_percentile': 98}",2026-03-11 14:59:58.572071+00:00,IFOR,v2,
108,b6a2d1bb-f8e0-4b23-843a-5f1d895ce68e,social,Elections,ce1af9d4-0d98-4680-98e0-576437a22c61,2026-03-11 14:59:42.336520+00:00,2026-03-11 14:54:42.336520+00:00,2026-03-11 14:59:42.336520+00:00,mentions,111.0,200.1,-0.19360112495749393,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -215.0, 'z_approx': -1.4369534847276662, 'roll_std_10': 62.006182487449394}, 'threshold_value': -0.19642940847990262, 'threshold_percentile': 98}",2026-03-11 14:59:58.572071+00:00,IFOR,v2,
109,5448d01b-b49e-47ce-93f4-8d399d997a83,social,Cricket,65f6d587-919d-49cd-8110-9579ff90a552,2026-03-11 14:59:10.126802+00:00,2026-03-11 14:54:10.126802+00:00,2026-03-11 14:59:10.126802+00:00,mentions,418.0,212.6,-0.09657516573454306,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 228.0, 'z_approx': 1.8409669744569148, 'roll_std_10': 111.57180049935062}, 'threshold_value': -0.1143582668806924, 'threshold_percentile': 98}",2026-03-11 14:59:58.572071+00:00,IFOR,v2,
110,5a307681-b3f3-476d-a657-072a40706f36,social,Bollywood,9e3cc990-b868-466d-b7ae-2faac0bb433c,2026-03-11 14:59:28.205931+00:00,2026-03-11 14:54:28.205931+00:00,2026-03-11 14:59:28.205931+00:00,mentions,29.0,160.1,-0.14468182860661016,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -366.0, 'z_approx': -1.149278512888815, 'roll_std_10': 114.07156623025027}, 'threshold_value': -0.17788468816207248, 'threshold_percentile': 98}",2026-03-11 15:00:24.973925+00:00,IFOR,v2,
111,07977093-c40d-47f8-b9d1-c763267825af,social,Gaming,bda3348d-74b9-4b2c-8c73-c821489a06f9,2026-03-11 15:00:17.248166+00:00,2026-03-11 14:55:17.248166+00:00,2026-03-11 15:00:17.248166+00:00,mentions,22.0,174.8,-0.18897124572012225,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -154.0, 'z_approx': -1.968241402635759, 'roll_std_10': 77.63275368325185}, 'threshold_value': -0.19260186494457884, 'threshold_percentile': 98}",2026-03-11 15:00:24.973925+00:00,IFOR,v2,
112,73ab1ab5-77c6-41aa-a861-027732b62e89,stock,AAPL,dd686a9c-7d43-48cd-bc37-47f3542b8db7,2026-03-12 13:38:23.207759+00:00,2026-03-12 13:33:23.207759+00:00,2026-03-12 13:38:23.207759+00:00,price,182.52,184.84,-0.10434723306120863,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -2.6599999999999966, 'z_approx': -2.3181976580155705, 'roll_std_10': 1.0007774755436365}, 'threshold_value': -0.13325099126771905, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
113,cff7def2-e98d-4371-b9b6-6d46cc62ec89,stock,MSFT,9fb0a74d-5907-44a3-a91f-366b2f9ec519,2026-03-12 13:38:34.259669+00:00,2026-03-12 13:33:34.259669+00:00,2026-03-12 13:38:34.259669+00:00,price,407.1,410.12699999999995,-0.23982989151187095,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -4.729999999999961, 'z_approx': -2.0218471666933975, 'roll_std_10': 1.4971458030383158}, 'threshold_value': -0.27828389148516963, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
114,27458ade-7c8a-4e36-929b-f6550a9feebf,stock,TSLA,7e2ac673-3f5e-40fd-b58e-b1cbbdc000aa,2026-03-12 13:38:19.794296+00:00,2026-03-12 13:33:19.794296+00:00,2026-03-12 13:38:19.794296+00:00,price,208.81,209.83800000000002,-0.30626639547278295,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -1.8100000000000023, 'z_approx': -1.6276366762310626, 'roll_std_10': 0.6315905846877605}, 'threshold_value': -0.3214747989946842, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
115,dda32115-9dc6-4539-83fe-8466e8ca0300,stock,GOOGL,074ece18-4e25-4318-8bdd-497fac9b59ab,2026-03-12 13:38:40.677838+00:00,2026-03-12 13:33:40.677838+00:00,2026-03-12 13:38:40.677838+00:00,price,151.23,150.049,-0.11357163027320061,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 1.9099999999999966, 'z_approx': 1.8540110087899853, 'roll_std_10': 0.6369972963487198}, 'threshold_value': -0.16557897739271343, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
116,2963163f-a0bb-493d-8601-0bf7b537dc94,stock,NVDA,ebd22475-2f0e-446f-b27b-4f375f8f7b3a,2026-03-12 13:38:18.990675+00:00,2026-03-12 13:33:18.990675+00:00,2026-03-12 13:38:18.990675+00:00,price,725.48,718.5939999999999,-0.1852868267758232,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 7.970000000000027, 'z_approx': 2.6088149944316554, 'roll_std_10': 2.639512581266896}, 'threshold_value': -0.1975190289899046, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
117,fcd23f69-82ff-47d6-95e1-c06e5da0bce1,stock,AMZN,8ee260ad-cf08-4818-a045-9d4646327ec5,2026-03-12 13:38:30.644488+00:00,2026-03-12 13:33:30.644488+00:00,2026-03-12 13:38:30.644488+00:00,price,174.47,175.313,-0.2123351942924444,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -1.8900000000000148, 'z_approx': -1.1960140882524786, 'roll_std_10': 0.7048411956682838}, 'threshold_value': -0.22143132180106653, 'threshold_percentile': 98}",2026-03-12 13:38:44.026109+00:00,IFOR,v2,
118,9d3d1044-fc74-4bd2-81a2-0356caff3acb,social,AI,6e33945c-36b6-41d3-82af-6a73c24daf1e,2026-03-12 13:37:50.523492+00:00,2026-03-12 13:32:50.523492+00:00,2026-03-12 13:37:50.523492+00:00,mentions,20.0,216.1,-0.11492496722466339,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -349.0, 'z_approx': -2.011885898733349, 'roll_std_10': 97.47073634914454}, 'threshold_value': -0.1397916060990414, 'threshold_percentile': 98}",2026-03-12 13:38:44.267903+00:00,IFOR,v2,
119,6b79b4ba-0374-4d3d-bece-771aa210b4f1,social,Cricket,b4d17835-fc79-41ef-85b2-1da71c16682b,2026-03-12 13:38:56.416651+00:00,2026-03-12 13:33:56.416651+00:00,2026-03-12 13:38:56.416651+00:00,mentions,21.0,161.5,-0.024848686763824568,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -180.0, 'z_approx': -1.772565918979931, 'roll_std_10': 79.26362483650502}, 'threshold_value': -0.03271147858619117, 'threshold_percentile': 98}",2026-03-12 13:39:02.274486+00:00,IFOR,v2,
120,7cabad00-b929-4732-bba9-2d4830218f77,social,Climate,ed1bd155-10af-4978-ad0d-35ea4ef0e5b2,2026-03-12 13:38:19.416280+00:00,2026-03-12 13:33:19.416280+00:00,2026-03-12 13:38:19.416280+00:00,mentions,20.0,212.1,-0.0620063402495008,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -180.0, 'z_approx': -2.092237595468966, 'roll_std_10': 91.81557602062954}, 'threshold_value': -0.07358312957223702, 'threshold_percentile': 98}",2026-03-12 13:39:02.274486+00:00,IFOR,v2,
121,18d95128-5370-44a7-8653-74643b1520b2,social,Gaming,bbb32952-c189-46b3-9f35-2cb490ba2898,2026-03-12 13:38:10.687343+00:00,2026-03-12 13:33:10.687343+00:00,2026-03-12 13:38:10.687343+00:00,mentions,283.0,461.9,-0.13593680190603308,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -12.0, 'z_approx': -0.24146324159322605, 'roll_std_10': 740.8995208528618}, 'threshold_value': -0.13663398660370424, 'threshold_percentile': 98}",2026-03-12 13:39:23.051521+00:00,IFOR,v2,
122,11028167-1f9d-4bbc-ac87-9c6923decbe3,social,Python,a19a8183-d2a4-459b-b831-9724d62a3dbb,2026-03-12 13:39:07.844829+00:00,2026-03-12 13:34:07.844829+00:00,2026-03-12 13:39:07.844829+00:00,mentions,311.0,158.9,0.007375536837074814,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 276.0, 'z_approx': 1.5718146991154278, 'roll_std_10': 96.76713170171872}, 'threshold_value': -0.010012268832809947, 'threshold_percentile': 98}",2026-03-12 13:39:23.051521+00:00,IFOR,v2,
123,055b70cc-6bf7-4526-a1fd-903a9049487f,social,Bollywood,87adce7b-8748-4f41-bff3-c32ec0c8f225,2026-03-12 13:38:57.920400+00:00,2026-03-12 13:33:57.920400+00:00,2026-03-12 13:38:57.920400+00:00,mentions,2280.0,425.2,0.06528006235918404,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 2146.0, 'z_approx': 2.830682443357364, 'roll_std_10': 655.2483498643855}, 'threshold_value': 0.04623236743506573, 'threshold_percentile': 98}",2026-03-12 13:39:46.085723+00:00,IFOR,v2,
124,e9c3946d-cb0d-4a29-bdb5-ff676df03cc3,social,Space,555c3ac5-49bc-45ff-9702-d26dffb17028,2026-03-12 13:38:38.670133+00:00,2026-03-12 13:33:38.670133+00:00,2026-03-12 13:38:38.670133+00:00,mentions,29.0,207.7,-0.15411849773640296,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -230.0, 'z_approx': -2.662453153753637, 'roll_std_10': 67.1185518318177}, 'threshold_value': -0.17223715220050373, 'threshold_percentile': 98}",2026-03-12 13:39:46.085723+00:00,IFOR,v2,
125,e3ed28c9-fa00-496b-b16e-b95a727f2bad,social,Elections,7737834b-7cad-4cf0-ac4e-c935a1a3505b,2026-03-12 13:38:52.805828+00:00,2026-03-12 13:33:52.805828+00:00,2026-03-12 13:38:52.805828+00:00,mentions,48.0,183.6,-0.15302033424161787,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -209.0, 'z_approx': -1.2933892048460613, 'roll_std_10': 104.84083174031056}, 'threshold_value': -0.16484634690618524, 'threshold_percentile': 98}",2026-03-12 13:39:46.085723+00:00,IFOR,v2,
126,fbfa94a9-0ff0-4988-a4f2-1e781d6c9770,social,Startups,2d9c0950-8c1a-44cd-aaec-a3a7b4acba44,2026-03-12 13:39:12.954377+00:00,2026-03-12 13:34:12.954377+00:00,2026-03-12 13:39:12.954377+00:00,mentions,131.0,224.1,-0.19690346837087747,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -264.0, 'z_approx': -0.9213011266997383, 'roll_std_10': 101.0527365070099}, 'threshold_value': -0.20063668094791604, 'threshold_percentile': 98}",2026-03-12 13:39:46.085723+00:00,IFOR,v2,
127,98d25b07-ace7-4f9b-95f2-9b13bd4369f7,social,AI,cd582699-3090-4336-97ce-7f105f77669c,2026-03-12 13:40:21.023805+00:00,2026-03-12 13:35:21.023805+00:00,2026-03-12 13:40:21.023805+00:00,mentions,262.0,153.7,-0.12825113802424531,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 203.0, 'z_approx': 1.6872493246948366, 'roll_std_10': 64.18731269582084}, 'threshold_value': -0.13592398697564856, 'threshold_percentile': 98}",2026-03-12 13:40:25.586094+00:00,IFOR,v2,
128,5a9b2dbb-7ae2-47fa-a852-5c591e947237,social,Crypto,7480a449-44b0-4b68-916a-d5402a052262,2026-03-12 13:39:43.396907+00:00,2026-03-12 13:34:43.396907+00:00,2026-03-12 13:39:43.396907+00:00,mentions,80.0,213.6,-0.22757172018170668,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -236.0, 'z_approx': -1.3659354375657602, 'roll_std_10': 97.80842953901919}, 'threshold_value': -0.23005138813333217, 'threshold_percentile': 98}",2026-03-12 13:40:45.215415+00:00,IFOR,v2,
129,8f82e810-37c7-47fb-b3f4-c2870ff2dafc,stock,AAPL,368419ad-c765-46e5-bec9-61044065a624,2026-03-12 13:40:33.892991+00:00,2026-03-12 13:35:33.892991+00:00,2026-03-12 13:40:33.892991+00:00,price,184.34,185.318,-0.18686626544960938,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -2.109999999999985, 'z_approx': -0.8926489230326269, 'roll_std_10': 1.0956155043322247}, 'threshold_value': -0.19216307489807655, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
130,8eda8dfe-6343-47dc-9d22-1f7cb8722c45,stock,MSFT,362135eb-19c1-40a0-8e56-a4351d5ecf24,2026-03-12 13:40:52.964888+00:00,2026-03-12 13:35:52.964888+00:00,2026-03-12 13:40:52.964888+00:00,price,414.09,410.139,-0.25674837498192365,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 4.399999999999977, 'z_approx': 2.120984499616637, 'roll_std_10': 1.862814179318189}, 'threshold_value': -0.27056429930666775, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
131,4ffd3a74-cc6b-46e0-9792-45873fbdfcfd,stock,TSLA,6bb5d2f1-6db6-473c-8cee-fef2065e48e4,2026-03-12 13:40:55.775915+00:00,2026-03-12 13:35:55.775915+00:00,2026-03-12 13:40:55.775915+00:00,price,211.69,209.84,-0.2442598622329597,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 2.069999999999993, 'z_approx': 1.784169359511525, 'roll_std_10': 1.0368970805027682}, 'threshold_value': -0.25850024299053603, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
132,c21aaf9f-7059-45a8-a3d7-4fc8c19e7f6f,stock,GOOGL,83f231f0-2858-4e62-9370-676032677165,2026-03-12 13:40:48.549248+00:00,2026-03-12 13:35:48.549248+00:00,2026-03-12 13:40:48.549248+00:00,price,148.74,149.884,-0.18522116920256493,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -1.4399999999999977, 'z_approx': -2.064908691099476, 'roll_std_10': 0.5540196546854795}, 'threshold_value': -0.2103907361023868, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
133,759061bb-1ad7-4446-8c86-9a323c36f954,stock,NVDA,48725963-0b3b-49a1-83f6-8f78e138d06b,2026-03-12 13:40:56.778264+00:00,2026-03-12 13:35:56.778264+00:00,2026-03-12 13:40:56.778264+00:00,price,1151.25,761.244,-0.027725747144524804,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 435.44000000000005, 'z_approx': 2.8457999168775174, 'roll_std_10': 137.04617731099108}, 'threshold_value': -0.04509915502662776, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
134,d8c241fa-d5ee-4ab9-83f1-49ba2206cc9a,stock,AMZN,ff465ab9-e15b-4aac-8ff7-00a432058578,2026-03-12 13:40:45.735512+00:00,2026-03-12 13:35:45.735512+00:00,2026-03-12 13:40:45.735512+00:00,price,176.71,175.19299999999998,-0.197357121729425,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 3.450000000000017, 'z_approx': 1.4866350442322274, 'roll_std_10': 1.0204252925999595}, 'threshold_value': -0.20889333743220992, 'threshold_percentile': 98}",2026-03-12 13:41:02.229730+00:00,IFOR,v2,
135,4f82121f-f014-40fd-b39f-b5bd5e0619b3,social,Cricket,388f2746-3b0d-47da-84b4-26d47e0134eb,2026-03-12 13:41:13.360750+00:00,2026-03-12 13:36:13.360750+00:00,2026-03-12 13:41:13.360750+00:00,mentions,92.0,195.2,-0.0662893032749593,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -146.0, 'z_approx': -1.9466847598486932, 'roll_std_10': 53.01320590192592}, 'threshold_value': -0.08112200206606418, 'threshold_percentile': 98}",2026-03-12 13:41:25.046151+00:00,IFOR,v2,
136,8999bec6-fb95-4662-8f54-72910b8db43b,social,Bollywood,7d6bdce2-a9cc-4db1-bb73-c4e47bc4f629,2026-03-12 13:41:15.166366+00:00,2026-03-12 13:36:15.166366+00:00,2026-03-12 13:41:15.166366+00:00,mentions,16.0,160.4,-0.17479034326298604,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -233.0, 'z_approx': -2.023362621984797, 'roll_std_10': 71.36634750045559}, 'threshold_value': -0.1925303889749368, 'threshold_percentile': 98}",2026-03-12 13:41:25.046151+00:00,IFOR,v2,
137,4889959d-b415-484b-b370-b58b0c5b4e6f,social,Space,cd2cb44a-5011-4cfc-aeab-28be16f3602d,2026-03-12 13:41:13.661973+00:00,2026-03-12 13:36:13.661973+00:00,2026-03-12 13:41:13.661973+00:00,mentions,3330.0,533.1,0.03385259441043187,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 2966.0, 'z_approx': 2.835718080674451, 'roll_std_10': 986.3110226157536}, 'threshold_value': 0.010044341102589626, 'threshold_percentile': 98}",2026-03-12 13:41:25.046151+00:00,IFOR,v2,
138,e4c09731-a2f7-48cb-9611-8799a05000d5,social,Climate,4588e1eb-08ca-4fc7-89f7-84f0eea46afd,2026-03-12 13:40:47.790846+00:00,2026-03-12 13:35:47.790846+00:00,2026-03-12 13:40:47.790846+00:00,mentions,362.0,513.9,0.08008405320048306,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 222.0, 'z_approx': -0.1816995915206478, 'roll_std_10': 835.9952751062652}, 'threshold_value': 0.07268504932680289, 'threshold_percentile': 98}",2026-03-12 13:41:25.046151+00:00,IFOR,v2,
139,c8396792-124d-4fd0-9f36-0b7b1ec91369,social,Gaming,89c90773-67b4-4c4e-9a01-ed9a149d9a4f,2026-03-12 13:41:38.037077+00:00,2026-03-12 13:36:38.037077+00:00,2026-03-12 13:41:38.037077+00:00,mentions,3765.0,550.3,0.05993862171141795,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 3627.0, 'z_approx': 2.844020012318397, 'roll_std_10': 1130.3366312740643}, 'threshold_value': 0.04093459437323539, 'threshold_percentile': 98}",2026-03-12 13:41:44.733944+00:00,IFOR,v2,
140,1dcc3ed0-c76b-4deb-a2c9-7f0c8161df9e,social,Elections,13c86338-7c0d-4e75-a3c2-82d8e29ccbae,2026-03-12 13:40:56.815610+00:00,2026-03-12 13:35:56.815610+00:00,2026-03-12 13:40:56.815610+00:00,mentions,309.0,179.6,-0.10001704058566352,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 245.0, 'z_approx': 1.3625800890917632, 'roll_std_10': 94.96689481662133}, 'threshold_value': -0.1238190208844829, 'threshold_percentile': 98}",2026-03-12 13:41:44.733944+00:00,IFOR,v2,
141,57ee742a-3898-462d-9958-a1e614bd4ac3,social,Python,68224d74-7c39-418d-9195-9a155381df84,2026-03-12 13:41:30.204932+00:00,2026-03-12 13:36:30.204932+00:00,2026-03-12 13:41:30.204932+00:00,mentions,1.0,181.9,-0.013372321157251399,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -257.0, 'z_approx': -1.8690594271532763, 'roll_std_10': 96.78664967626248}, 'threshold_value': -0.03434891961804985, 'threshold_percentile': 98}",2026-03-12 13:41:44.733944+00:00,IFOR,v2,
142,c9578e12-16b9-4ff6-a0ef-6630cf3bf61e,social,Startups,1ff7e50e-6314-4cfe-a303-d9b4bf589334,2026-03-12 13:41:35.328827+00:00,2026-03-12 13:36:35.328827+00:00,2026-03-12 13:41:35.328827+00:00,mentions,407.0,227.2,-0.15153839689245474,spike,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': 344.0, 'z_approx': 1.9264334858060101, 'roll_std_10': 93.33309523778995}, 'threshold_value': -0.17113217888685398, 'threshold_percentile': 98}",2026-03-12 13:42:04.273644+00:00,IFOR,v2,
143,6b46ff41-5dbe-49d4-bf7e-977c39450799,social,Crypto,754cdd63-5281-49ba-8a1b-598e14aef634,2026-03-12 13:42:03.604885+00:00,2026-03-12 13:37:03.604885+00:00,2026-03-12 13:42:03.604885+00:00,mentions,14.0,210.6,-0.18309227952043006,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -281.0, 'z_approx': -2.070603296445298, 'roll_std_10': 94.94817299746043}, 'threshold_value': -0.1843925599112603, 'threshold_percentile': 98}",2026-03-12 13:42:23.733608+00:00,IFOR,v2,
144,c6124ce7-a7f8-44c9-9b86-d19f16b679d4,stock,AAPL,a9318690-f1c7-47da-a417-d4ef0b6e8111,2026-03-12 13:42:34.810692+00:00,2026-03-12 13:37:34.810692+00:00,2026-03-12 13:42:34.810692+00:00,price,186.23,185.29,-0.18906669532180387,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 1.5900000000000034, 'z_approx': 1.810223152599276, 'roll_std_10': 0.5192729960669566}, 'threshold_value': -0.19824192296851834, 'threshold_percentile': 98}",2026-03-12 13:42:40.571130+00:00,IFOR,v2,
145,e1a500b0-b1a3-4a2f-8083-5ffc11a3898d,social,AI,660500e9-c801-44af-8a55-2d026479ebe5,2026-03-12 13:42:44.232160+00:00,2026-03-12 13:37:44.232160+00:00,2026-03-12 13:42:44.232160+00:00,mentions,104.0,200.4,-0.2330832446304708,drop,"{'method': 'IsolationForest', 'contamination': 0.02, 'feature_preview': {'delta': -143.0, 'z_approx': -1.6312086559623535, 'roll_std_10': 59.097283261489025}, 'threshold_value': -0.23403244418781124, 'threshold_percentile': 98}",2026-03-12 13:43:03.427251+00:00,IFOR,v2,
146,cec52d01-7b27-47b4-a4db-ddebb0c0537c,stock,MSFT,64053e89-6592-433b-9263-ba31238d1438,2026-03-12 13:43:16.804531+00:00,2026-03-12 13:38:16.804531+00:00,2026-03-12 13:43:16.804531+00:00,price,407.45,410.34700000000004,-0.3167299001986798,drop,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': -2.7700000000000387, 'z_approx': -1.8770047030093555, 'roll_std_10': 1.5434164844421323}, 'threshold_value': -0.31678132626307165, 'threshold_percentile': 98}",2026-03-12 13:43:20.405659+00:00,IFOR,v2,
147,979369b9-78b0-4602-a47d-d996ccbcd10d,stock,TSLA,2baa30c8-9ad2-413c-9a64-bd8416407ab1,2026-03-12 13:43:07.355303+00:00,2026-03-12 13:38:07.355303+00:00,2026-03-12 13:43:07.355303+00:00,price,211.08,209.964,-0.2943901973759255,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 1.9000000000000057, 'z_approx': 2.092401920959794, 'roll_std_10': 0.533358332747133}, 'threshold_value': -0.2996112277342828, 'threshold_percentile': 98}",2026-03-12 13:43:20.405659+00:00,IFOR,v2,
148,c047daf0-bcc3-4f77-84c1-5dc9abfd4938,stock,GOOGL,b30bd4ff-f5d4-419f-b90e-f822c175ecb3,2026-03-12 13:43:10.772745+00:00,2026-03-12 13:38:10.772745+00:00,2026-03-12 13:43:10.772745+00:00,price,151.77,150.049,-0.05445458920917701,spike,"{'method': 'IsolationForest', 'contamination': 0.01, 'feature_preview': {'delta': 1.8700000000000045, 'z_approx': 1.9469729369651294, 'roll_std_10': 0.883936272212718}, 'threshold_value': -0.07953412980953999, 'threshold_percentile': 98}",2026-03-12 13:43:20.405659+00:00,IFOR,v2,
